202.5,180,135,270,22.5,247.5,315,337.5,157.5,67.5,225,45,0,112.5,90,292.5,135,337.5,292.5,0,180,67.5,90,270,157.5,247.5,45,315,225,22.5,112.5,202.5,337.5,45,0,135,292.5,270,180,22.5,225,157.5,112.5,247.5,90,67.5,315,202.5
202.5,180,135,270,22.5,247.5,315,337.5,157.5,67.5,225,45,0,112.5,90,315,135,337.5,315,0,180,67.5,90,270,157.5,247.5,45,315,225,22.5,112.5,202.5,337.5,45,0,135,315,270,180,22.5,225,157.5,112.5,247.5,90,67.5,337.5,225
