0,180,225,67.5,202.5,112.5,292.5,22.5,247.5,135,337.5,90,157.5,315,270,45,90,270,0,292.5,202.5,45,135,157.5,112.5,247.5,337.5,22.5,315,180,225,67.5,247.5,202.5,67.5,112.5,157.5,225,22.5,337.5,315,270,45,0,292.5,90,180,135
0,180,225,67.5,225,112.5,315,22.5,270,135,337.5,90,157.5,315,270,45,90,270,0,292.5,225,45,135,157.5,112.5,247.5,337.5,22.5,315,180,225,67.5,247.5,202.5,67.5,112.5,157.5,225,22.5,337.5,315,292.5,45,0,315,90,180,135
