292.5,112.5,0,337.5,22.5,247.5,45,135,180,270,157.5,225,202.5,90,67.5,315,157.5,45,202.5,337.5,90,22.5,292.5,225,67.5,247.5,0,180,135,270,112.5,315,202.5,135,180,112.5,292.5,315,337.5,45,225,22.5,90,270,67.5,247.5,0,157.5
315,90,0,337.5,22.5,247.5,45,135,180,270,157.5,225,202.5,90,67.5,315,157.5,45,202.5,337.5,90,22.5,315,225,67.5,247.5,0,180,135,270,112.5,315,202.5,135,180,112.5,292.5,315,337.5,45,225,22.5,90,270,67.5,247.5,0,157.5
